run_id,timestamp_utc,workload,item_id,repeat,provider,model,model_label,model_family,model_size,hardware_profile,hardware_label,input_tokens,output_tokens,total_tokens,request_wall_s,network_s,tokenization_s,inference_s,postprocess_s,decode_s,backend_overhead_s,total_latency_s,elapsed_s,cpu_energy_j,gpu_energy_j,total_energy_j,cpu_util_avg_pct,gpu_power_avg_w,gpu_power_peak_w,gpu_count,energy_source,api_cost_usd,energy_cost_usd,hardware_cost_usd,total_cost_usd,cost_per_1k_tokens_usd,energy_j_per_1k_tokens,parsed_label,is_correct,query,expected_doc_id,retrieved_ids,retrieved_expected,batch_size,vector_dim,active_device_energy_j,active_device_energy_j_per_1k_tokens,gpu_idle_power_w_used,net_gpu_energy_j
lightning_a100_qwen35,2026-05-11T09:46:45.812135+00:00,chat,chat_001,0,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,59,96,155,15.324683314999902,0.0025810199999014,0.779948734,14.542153561,2.1500000002561137e-06,10.821270511,3.720883050000001,15.324685464999902,15.335647338999934,771.4011030897425,712.338614687195,1483.7397177769376,41.917647058823526,46.69137908496732,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.418698588884688e-05,0.0,7.418698588884688e-05,0.0004786257154119,9572.514308238307,,,,,,,,,771.4011030897425,4976.781310256403,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:46:57.758127+00:00,chat,chat_002,0,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,52,96,148,11.932657244000213,0.0026609910002104,0.690875294,11.239120959,1.9290000636829063e-06,10.854758239,0.3843627200000004,11.932659173000276,11.943444475999968,743.4523200594979,553.1954200299252,1296.6477400894232,51.87310924369748,46.69333613445378,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.483238700447116e-05,0.0,6.483238700447116e-05,0.0004380566689491,8761.133378982588,,,,,,,,,743.4523200594979,5023.326486888499,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:47:09.805075+00:00,chat,chat_003,0,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,54,96,150,12.030238202999954,0.0056491599999528,0.706835605,11.317753438,1.7099998785852222e-06,10.923342682,0.394410756000001,12.030239912999832,12.041319538000153,749.3433561692875,557.5917628405459,1306.9351190098334,51.85916666666667,46.6702,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.534675595049167e-05,0.0,6.534675595049167e-05,0.0004356450396699,8712.900793398889,,,,,,,,,749.3433561692875,4995.6223744619165,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:47:21.787195+00:00,chat,chat_004,0,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,50,96,146,11.969339189000038,0.0025234290000391,0.674510907,11.292304853,1.8190000901086023e-06,10.926316952,0.3659879009999986,11.969341008000129,11.97963611,746.58290201131,557.9172447011213,1304.5001467124312,51.93416666666667,46.6926,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.522500733562156e-05,0.0,6.522500733562156e-05,0.0004467466255864,8934.93251172898,,,,,,,,,746.58290201131,5113.581520625411,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:47:34.107748+00:00,chat,chat_005,0,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,66,96,162,12.305082984000135,0.002316685000137,0.9783056,11.324460699,2.2199999420990935e-06,10.950302972,0.374157727,12.30508520400008,12.31763429800003,768.8126554622927,572.1734106116916,1340.986066073984,52.0130081300813,46.691504065040654,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.70493033036992e-05,0.0,6.70493033036992e-05,0.0004138845882944,8277.69176588879,,,,,,,,,768.8126554622927,4745.757132483289,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:47:46.071092+00:00,chat,chat_001,1,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,59,96,155,11.948040256000011,0.0025046890000126,0.759694373,11.185841194,1.6799999684735667e-06,10.813323343,0.3725178509999995,11.94804193599998,11.96088276599994,744.9479014552481,553.1775491049453,1298.1254505601937,51.90168067226891,46.68217647058824,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.490627252800967e-05,0.0,6.490627252800967e-05,0.0004187501453419,8375.002906839958,,,,,,,,,744.9479014552481,4806.1154932596655,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:47:58.065605+00:00,chat,chat_002,1,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,52,96,148,11.98188562600012,0.0024232680001219,0.694656119,11.284806239,2.100000074278796e-06,10.894384508,0.390421731,11.981887726000195,11.992042163000178,747.212155134378,557.7416064550032,1304.9537615893812,51.924166666666665,46.68326666666667,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.524768807946906e-05,0.0,6.524768807946906e-05,0.0004408627572937,8817.255145874198,,,,,,,,,747.212155134378,5048.730777934987,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:48:09.999426+00:00,chat,chat_003,1,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,54,96,150,11.920393015999936,0.002669371999934,0.712860882,11.204862762,2.0099998891964788e-06,10.83139335,0.3734694120000004,11.920395025999824,11.93131353800004,743.4431544469518,553.1332154068132,1296.5763698537648,51.925210084033615,46.683789915966386,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.482881849268824e-05,0.0,6.482881849268824e-05,0.0004321921232845,8643.842465691765,,,,,,,,,743.4431544469518,4956.287696313012,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:48:21.910035+00:00,chat,chat_004,1,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,50,96,146,11.896751646999974,0.0026556919999745,0.669103803,11.224992152,1.8199998521595264e-06,10.853486432,0.3715057199999982,11.896753466999826,11.908063197000049,741.9944198378117,552.6424318075154,1294.6368516453272,51.925210084033615,46.65219327731092,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.473184258226636e-05,0.0,6.473184258226636e-05,0.00044336878481,8867.37569620087,,,,,,,,,741.9944198378117,5082.153560532957,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:48:34.111656+00:00,chat,chat_005,1,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,66,96,162,12.187895406999814,0.0033116249998137,0.972364449,11.212219333,2.1400001060101204e-06,10.843245502,0.3689738309999999,12.18789754699992,12.199084844000026,760.4549518754219,566.4587729612542,1326.913724836676,51.94754098360656,46.61168852459016,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,6.63456862418338e-05,0.0,6.63456862418338e-05,0.0004095412730977,8190.82546195479,,,,,,,,,760.4549518754219,4694.16636960137,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:48:51.586563+00:00,chat,chat_001,0,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,59,96,155,17.46115176000012,0.0026874220001218,1.200508435,16.257955903,1.720000000204891e-06,12.641004666,3.6169512369999985,17.46115348000012,17.472336696999946,931.769591332564,809.3342927323937,1741.1038840649578,44.44022988505748,46.585689655172416,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,8.705519420324788e-05,0.0,8.705519420324788e-05,0.0005616464142145,11232.92828429005,,,,,,,,,931.769591332564,6011.416718274607,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:49:05.906619+00:00,chat,chat_002,0,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,52,96,148,14.302681907000078,0.0037745130000779,1.07246775,13.226439644,1.86900001608592e-06,12.832396862,0.3940427820000014,14.302683776000094,14.314808472000095,896.9318636465716,665.9374847224535,1562.8693483690251,52.21468531468531,46.6963006993007,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.814346741845125e-05,0.0,7.814346741845125e-05,0.000527996401476,10559.92802952044,,,,,,,,,896.9318636465716,6060.350430044404,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:49:19.992239+00:00,chat,chat_003,0,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,54,96,150,14.069665170999995,0.0024221869999969,1.100562848,12.966680136,2.5099998310906813e-06,12.550706809,0.4159733270000014,14.069667680999828,14.08021378400008,878.9408686202875,656.2628405174157,1535.2037091377033,52.01985815602837,46.68397872340425,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.676018545688516e-05,0.0,7.676018545688516e-05,0.0005117345697125,10234.691394251357,,,,,,,,,878.9408686202875,5859.605790801917,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:49:33.965301+00:00,chat,chat_004,0,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,50,96,146,13.95934000300008,0.0033250950000791,1.03570796,12.920306948,2.240000185338431e-06,12.557400406,0.362906542000001,13.959342243000265,13.970294316000036,875.7219119294697,651.7036488507156,1527.4255607801852,52.23714285714286,46.68831428571429,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.637127803900926e-05,0.0,7.637127803900926e-05,0.0005230909454726,10461.818909453325,,,,,,,,,875.7219119294697,5998.095287188148,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:49:48.610417+00:00,chat,chat_005,0,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,66,96,162,14.631375130999912,0.0025934709999138,1.512500107,13.116281553,1.559999873279594e-06,12.738762442,0.3775191109999998,14.631376690999788,14.641955905000032,918.2070835394732,679.5470345720125,1597.7541181114857,52.25890410958904,46.66976712328767,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.988770590557429e-05,0.0,7.988770590557429e-05,0.0004931339870714,9862.679741428925,,,,,,,,,918.2070835394732,5667.944960120205,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:50:02.935678+00:00,chat,chat_001,1,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,59,96,155,14.311534914000047,0.0027175130000482,1.189346876,13.119470525,1.939999947353499e-06,12.74965222,0.3698183050000008,14.311536853999996,14.32272573199998,897.5601501098976,665.830304466137,1563.3904545760347,52.22237762237762,46.68186713286713,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.816952272880173e-05,0.0,7.816952272880173e-05,0.0005043195014761,10086.390029522803,,,,,,,,,897.5601501098976,5790.710645870307,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:50:17.201324+00:00,chat,chat_002,1,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,52,96,148,14.252044674000215,0.0030015590002179,1.075046623,13.173996492,2.6779999870996107e-05,12.810295916,0.3637005759999994,14.252071454000088,14.263157367000076,894.1312196969855,661.0199675371865,1555.151187234172,52.24014084507043,46.68511267605634,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.77575593617086e-05,0.0,7.77575593617086e-05,0.0005253889146061,10507.778292122784,,,,,,,,,894.1312196969855,6041.427160114767,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:50:31.336051+00:00,chat,chat_003,1,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,54,96,150,14.1180783169998,0.0062034989997989,1.103868291,13.008006527,2.060000042547472e-06,12.628608881,0.379397646000001,14.118080376999842,14.12918700299997,884.9079757878875,655.8762759393794,1540.784251727267,52.191489361702125,46.65265957446808,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.703921258636335e-05,0.0,7.703921258636335e-05,0.0005135947505757,10271.895011515113,,,,,,,,,884.9079757878875,5899.386505252583,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:50:45.684708+00:00,chat,chat_004,1,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,50,96,146,14.335446518000026,0.002813704000026,1.035967936,13.296664878,2.269999868076411e-06,12.905634513,0.3910303649999989,14.335448787999894,14.34629924800015,898.9651950601403,665.3535925580187,1564.3187876181591,52.21818181818182,46.653,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.821593938090796e-05,0.0,7.821593938090796e-05,0.0005357256121979,10714.512243959996,,,,,,,,,898.9651950601403,6157.295856576304,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:00.325605+00:00,chat,chat_005,1,ollama_local,qwen3.5:9b,Qwen 3.5 9B,qwen3.5,9B,cpu,CPU / num_gpu=0,66,96,162,14.626026756999863,0.0029535359998629,1.506302127,13.116771094,1.8799998997565128e-06,12.717005923,0.3997651710000003,14.626028636999765,14.638346786000056,917.0783893720128,679.2907200323626,1596.3691094043754,52.20753424657534,46.655410958904106,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.981845547021877e-05,0.0,7.981845547021877e-05,0.0004927065152482,9854.130304965282,,,,,,,,,917.0783893720128,5660.9777121729185,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:05.337003+00:00,summarization,classroom_notebooks,0,ollama_local,qwen3.5:0.8b,Qwen 3.5 0.8B,qwen3.5,0.8B,cpu,CPU / num_gpu=0,144,96,240,4.992268776999936,0.0029262059999357,0.430044798,4.559297773,1.7499999103165464e-06,4.160147636,0.3991501370000003,4.992270526999846,5.005658298000071,299.83492752356585,230.523806225753,530.3587337493188,49.916,46.67412,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,2.651793668746594e-05,0.0,2.651793668746594e-05,0.0001104914028644,2209.828057288829,,,,,,,,,299.83492752356585,1249.3121980148578,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:10.351172+00:00,summarization,python_llm_costs,0,ollama_local,qwen3.5:0.8b,Qwen 3.5 0.8B,qwen3.5,0.8B,cpu,CPU / num_gpu=0,175,96,271,5.001063072000079,0.0027662150000793,0.475557391,4.522739466,1.68999986271956e-06,4.136152671,0.3865867950000003,5.001064761999942,5.011785938999992,295.4989083921907,230.10782826295133,525.606736655142,49.13399999999999,46.68084,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,2.6280336832757096e-05,0.0,2.6280336832757096e-05,9.697541266700036e-05,1939.5082533400073,,,,,,,,,295.4989083921907,1090.4018759859434,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:15.365718+00:00,summarization,rag_pipeline,0,ollama_local,qwen3.5:0.8b,Qwen 3.5 0.8B,qwen3.5,0.8B,cpu,CPU / num_gpu=0,159,96,255,5.00196212700007,0.0026629320000699,0.445553717,4.553745478,1.5999999050109182e-06,4.177433636,0.3763118419999998,5.001963726999975,5.012149825000051,297.312708179283,230.15767511872252,527.4703832980056,49.431999999999995,46.67892,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,2.6373519164900275e-05,0.0,2.6373519164900275e-05,0.0001034255653525,2068.5113070510024,,,,,,,,,297.312708179283,1165.9321889383648,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:20.321152+00:00,summarization,classroom_notebooks,1,ollama_local,qwen3.5:0.8b,Qwen 3.5 0.8B,qwen3.5,0.8B,cpu,CPU / num_gpu=0,144,96,240,4.939782451999918,0.0027463519999173,0.418298654,4.518737446,1.669999846853898e-06,4.133642557,0.3850948890000003,4.9397841219997645,4.9529802020001625,291.85336780681916,230.28595476571783,522.139322572537,49.104,46.70004,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,2.610696612862685e-05,0.0,2.610696612862685e-05,0.0001087790255359,2175.580510718904,,,,,,,,,291.85336780681916,1216.05569919508,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:25.494197+00:00,summarization,python_llm_costs,1,ollama_local,qwen3.5:0.8b,Qwen 3.5 0.8B,qwen3.5,0.8B,cpu,CPU / num_gpu=0,175,96,271,5.159124924000025,0.0027296430000252,0.478066851,4.67832843,2.218999952674494e-06,4.301527058,0.3768013720000001,5.159127142999978,5.170608727000172,306.2989062048332,239.18665743216155,545.4855636369948,49.36538461538461,46.68069230769231,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,2.727427818184974e-05,0.0,2.727427818184974e-05,0.0001006430929219,2012.8618584390952,,,,,,,,,306.2989062048332,1130.254266438499,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:30.835803+00:00,summarization,rag_pipeline,1,ollama_local,qwen3.5:0.8b,Qwen 3.5 0.8B,qwen3.5,0.8B,cpu,CPU / num_gpu=0,159,96,255,5.328322035000156,0.0025853600001557,0.461879383,4.863857292,2.1109999579493888e-06,4.472032909,0.3918243829999994,5.328324146000114,5.339110516000119,318.0211517130382,248.58929850936013,566.6104502223983,49.63703703703704,46.68233333333333,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,2.8330522511119914e-05,0.0,2.8330522511119914e-05,0.0001111000882789,2222.0017655780325,,,,,,,,,318.0211517130382,1247.1417714236793,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:44.274332+00:00,summarization,classroom_notebooks,0,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,144,96,240,13.424943141999847,0.0027405129998481,2.036185251,11.386017377999998,2.010000116570154e-06,11.015169516,0.370847861999998,13.424945151999964,13.435982306999904,834.7715646224234,623.3474459364497,1458.119010558873,51.77462686567164,46.66697014925373,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.290595052794365e-05,0.0,7.290595052794365e-05,0.0003037747938664,6075.495877328637,,,,,,,,,834.7715646224234,3478.214852593431,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:51:58.516711+00:00,summarization,python_llm_costs,0,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,175,96,271,14.229115558000103,0.0028906170001032,2.575879704,11.650345237,1.9600001905928366e-06,11.24387332,0.4064719169999993,14.229117518000294,14.23987133799983,889.1576225015234,660.435319764339,1549.5929422658623,52.03450704225352,46.64556338028169,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.747964711329311e-05,0.0,7.747964711329311e-05,0.0002859027568756,5718.055137512408,,,,,,,,,889.1576225015234,3281.024437274994,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:52:11.983049+00:00,summarization,rag_pipeline,0,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,159,96,255,13.453022369999871,0.0027921149998721,2.151702046,11.298528209,1.770999915606808e-06,10.943614198,0.3549140109999982,13.453024140999789,13.463804179999896,842.2237825451668,627.831923833746,1470.0557063789129,52.12888888888889,46.67114074074074,46.749,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.350278531894564e-05,0.0,7.350278531894564e-05,0.000288246216937,5764.924338740835,,,,,,,,,842.2237825451668,3302.838362922223,46.69138954248366,0.0
lightning_a100_qwen35,2026-05-11T09:52:25.240197+00:00,summarization,classroom_notebooks,1,ollama_local,qwen3.5:4b,Qwen 3.5 4B,qwen3.5,4B,cpu,CPU / num_gpu=0,144,96,240,13.243913088,0.0027071019999986,2.00891609,11.232289896,2.3699999474047218e-06,10.866259151,0.3660307450000015,13.243915457999949,13.254549306999934,829.7347866181958,613.9181258041947,1443.6529124223905,52.166666666666664,46.681128787878784,46.701,1,cpu:tdp_estimate_120w;gpu:nvml,0.0,7.218264562111952e-05,0.0,7.218264562111952e-05,0.0003007610234213,6015.220468426627,,,,,,,,,829.7347866181958,3457.228277575816,46.69138954248366,0.0
